Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,Comments,ObjectId,WingChord,Tarsus,RadioSize,bird.id
11/11/2023 5:00,AC,13,230905,No,U,J,8.25,171,1,Right,None,,,,,,,,,,1957,110,31.12,Normal,_230905
11/11/2023 5:00,AC,13,230906,No,U,J,8.25,160,2,Right,None,,,,,,,,,,1958,107,29.97,Normal,_230906
11/11/2023 5:00,AC,13,230907,No,F,A,,168,1,Right,None,,,,,VHF-Pendant,AWE,OA23-28,162.658,,1959,107,28.81,Normal,162.658_230907
11/11/2023 5:00,AC,13,230908,No,F,J,8.25,166,1,Right,None,,,,,,,,,,1960,114,30.61,Normal,_230908
11/11/2023 5:00,AC,13,230909,No,M,J,8.5,159,1,Right,None,,,,,,,,,,1961,110,31.92,Normal,_230909
11/11/2023 5:00,AC,13,230910,No,U,J,8,160,2,Right,None,,,,,,,,,,1962,105,28.88,Normal,_230910
11/11/2023 5:00,AC,13,230911,No,F,J,8.25,160,1,Right,None,,,,,,,,,,1963,109,29.34,Normal,_230911
11/11/2023 5:00,AC,52,230912,No,M,J,8.5,182,2,Right,None,,,,,VHF-Pendant,AWE,OA23-32,162.695,,1964,113,30.51,Normal,162.695_230912
11/11/2023 5:00,AC,52,230913,No,F,J,8.5,182,1,Right,None,,,,,VHF-Pendant,AWE,OA23-3,162.11,,1965,112,30.03,Normal,162.110_230913
11/12/2023 5:00,CC,39,231329,No,F,J,,167,1,Right,None,,,,,VHF-Pendant,AWE,OA23-170,165.908,,1966,108,29.44,Normal,165.908_231329
11/12/2023 5:00,CC,39,231330,No,F,J,8.5,174,2,Right,None,,,,,VHF-Pendant,AWE,OA23-103,165.106,,1967,110,31.25,Normal,165.106_231330
11/12/2023 5:00,CC,39,231331,No,F,J,,179,3,Right,None,,,,,VHF-Pendant,AWE,O22-91,163.262,,1968,108,27.74,Normal,163.262_231331
11/12/2023 5:00,CC,39,231332,No,F,A,,185,1,Right,None,,,,,VHF-Pendant,AWE,OA23-41,162.875,,1969,111,29.88,Normal,162.875_231332
11/12/2023 5:00,CC,39,231334,No,M,J,,160,2,Right,None,,,,,VHF-Pendant,AWE,OA23-43,162.947,,1970,109,26.69,Normal,162.947_231334
11/12/2023 5:00,CC,39,231333,No,F,J,,177,2,Right,None,,,,,VHF-Pendant,AWE,OA23-99,164.998,,1971,109,31.29,Normal,164.998_231333
11/12/2023 5:00,BP,72,230328,No,M,J,,171,1,Right,None,,,,,VHF-Pendant,AWE,OA23-107,165.232,,1972,107,29.56,Normal,165.232_230328
11/12/2023 5:00,BP,72,230329,No,M,A,,173,2,Right,None,,,,,VHF-Pendant,AWE,OA23-1,162.07,,1973,113,29.65,Normal,162.070_230329
11/12/2023 5:00,BP,72,230330,No,M,J,,166,1,Right,None,,,,,,,,,,1974,107,30.17,Normal,_230330
11/12/2023 5:00,BP,72,230331,No,F,J,,161,1,Right,None,,,,,VHF-Pendant,AWE,OA23-31,162.686,,1975,109,27.1,Normal,162.686_230331
11/12/2023 5:00,BP,72,230332,No,F,J,8.5,154,1,Right,None,,,,,VHF-Pendant,AWE,OA23-120,165.601,,1976,112,29.13,Normal,165.601_230332
11/12/2023 5:00,BP,72,230333,No,F,J,,151,2,Right,None,,,,,VHF-Pendant,AWE,OA23-81,164.513,,1977,109,26.28,Normal,164.513_230333
11/12/2023 5:00,BP,57,230334,No,F,J,,130,2,Right,None,,,,,,,,,,1978,105,26.46,Normal,_230334
11/12/2023 5:00,BP,57,230335,No,M,A,,192,1,Right,None,,,,,VHF-Pendant,AWE,OA23-46,163.046,,1979,113,30.21,Normal,163.046_230335
11/10/2023 5:00,CC,12,231316,No,M,J,,174,1,Right,None,,,,,VHF-Pendant,AWE,OA23-47,163.056,,1980,115,28.38,Normal,163.056_231316
11/10/2023 5:00,CC,12,231317,No,F,J,,180,1,Right,None,,,,,VHF-Pendant,AWE,OA23-12,162.362,,1981,113,29.67,Normal,162.362_231317
11/10/2023 5:00,CC,12,231318,No,F,J,,169,2,Right,None,,,,,VHF-Pendant,AWE,OA23-16,162.416,,1982,112,30.79,Normal,162.416_231318
11/10/2023 5:00,CC,12,231319,No,F,J,,165,1,Right,None,,,,,VHF-Pendant,AWE,OA23-65,164.179,,1983,110,29.74,Normal,164.179_231319
11/10/2023 5:00,CC,12,231320,No,M,A,,184,1,Right,None,,,,,VHF-Pendant,AWE,OA23-36,162.785,,1984,113,28.08,Normal,162.785_231320
11/10/2023 5:00,CC,12,231321,No,F,J,,170,1,Right,None,,,,,VHF-Pendant,AWE,OA23-19,162.443,,1985,108,28.77,Normal,162.443_231321
11/10/2023 5:00,CC,12,231322,No,F,J,,169,1,Right,None,,,,,,,,,,1986,113,27.9,Normal,_231322
11/10/2023 5:00,CC,12,235080,No,F,J,,175,1,Right,Right,,,,,,,,,,1987,110,26.54,Normal,_235080
11/10/2023 5:00,CC,32,231323,No,F,A,,185,1,Right,None,,,,,VHF-Pendant,AWE,OA23-80,164.476,,1988,112,28.59,Normal,164.476_231323
11/10/2023 5:00,CC,32,231325,No,M,J,,173,1,Right,None,,,,,VHF-Pendant,AWE,OA23-75,164.377,,1989,110,27.65,Normal,164.377_231325
11/10/2023 5:00,CC,32,231327,No,F,J,,163,1,Right,None,,,,,VHF-Pendant,AWE,OA23-17,162.425,,1990,109,29.5,Normal,162.425_231327
11/10/2023 5:00,CC,32,231324,No,F,J,,149,1,Right,None,,,,,,,,,,1991,105,21.61,Normal,_231324
11/10/2023 5:00,CC,32,231326,No,F,J,,147,1,Right,None,,,,,,,,,,1992,106,26.96,Normal,_231326
11/11/2023 5:00,CC,57,231328,No,M,J,,125,1,Right,None,,,,,,,,,,1993,104,25.31,Normal,_231328
11/13/2023 5:00,CC,54,231335,No,M,J,8,184,1,Right,None,,,,,VHF-Pendant,AWE,OA23-23,162.497,,1994,110,29.6,Normal,162.497_231335
11/13/2023 5:00,CC,54,231336,No,F,J,6,163,1,Right,None,,,,,,,,,,1995,107,30.56,Normal,_231336
11/13/2023 5:00,CC,54,231337,No,F,J,8.5,170,1,Right,None,,,,,,,,,,1996,111,30.08,Normal,_231337
11/13/2023 5:00,CC,54,231338,No,M,A,,185,1,Right,None,,,,,,,,,,1997,111,31.45,Normal,_231338
11/9/2023 5:00,BP,14,230321,No,F,J,0,166,2,Right,None,None,None,None,0,VHF-Pendant,AWE,OA23-37,162.793,none,1998,113,28.69,Normal,162.793_230321
11/9/2023 5:00,AC,31,230869,No,M,A,,200,1,Right,None,None,None,None,0,VHF-Pendant,AWE,OA23-20,162.461,none,1999,114,33.25,Normal,162.461_230869
,,,,,,,,,,,,,,,,,,,,,2000,,,,_
,,,,,,,,,,,,,,,,,,,,,2001,,,,_
3/17/2024 4:00,BJ,BJ-2,241602,No,M,J,0,140,1,Right,0,0,0,0,0,0,0,OA24-10,162.2,None,2002,108,36.2,Regular,162.2_241602
3/17/2024 4:00,BJ,BJ-2,241603,No,F,A,0,190,1,Right,,0,0,0,0,0,0,OA24-106,163.646,,2003,110,36.16,Regular,163.646_241603
3/17/2024 4:00,BJ,BJ-2,241604,No,M,J,0,190,1,Right,,0,0,0,0,0,0,OA24-19,162.335,,2004,106,35.98,Regular,162.335_241604
3/17/2024 4:00,BJ,BJ-2,241605,No,F,J,0,164,1,Right,,0,0,0,0,0,0,OA24-74,163.232,,2005,112,37.18,Regular,163.232_241605
3/17/2024 4:00,BJ,BJ-2,241606,No,F,J,0,170,3,Right,,0,0,0,0,0,0,NA,,Scalped head,2006,108,37.38,,_241606
3/17/2024 4:00,BJ,BJ-2,241607,No,F,J,0,156,1,Right,,0,0,0,0,0,0,OA24-86,163.36,,2007,109,36.25,Regular,163.360_241607
3/17/2024 4:00,BJ,BJ-2,241608,No,M,J,0,180,1,Right,,0,0,0,0,0,0,NA,,,2008,110,37.5,,_241608
3/17/2024 4:00,BJ,BJ-2,241609,No,M,A,0,170,1,Right,,0,0,0,0,0,0,NA,,,2009,110,35.96,,_241609
3/17/2024 4:00,BJ,BJ-2,241610,No,F,J,0,174,1,Right,,0,0,0,0,0,0,NA,,,2010,110,37.95,,_241610
3/17/2024 4:00,BJ,BJ-39,241611,No,M,J,0,170,2,Right,,0,0,0,0,0,0,NA,,Bird got loose,2011,,37.73,,_241611
3/17/2024 4:00,BJ,BJ-39,241612,No,F,J,0,180,2,Right,,0,0,0,0,0,0,NA,,,2012,,,,_241612
3/17/2024 4:00,BJ,BJ-39,241613,No,M,J,0,155,1,Right,,0,0,0,0,0,0,OA24-108,163.675,,2013,,,Regular,163.675_241613
3/17/2024 4:00,BJ,BJ-39,241614,No,F,J,0,,3,Right,,0,0,0,0,0,0,OA24-65,163.101,,2014,106,29.1,Regular,163.101_241614
3/17/2024 4:00,BJ,BJ-39,241615,No,M,J,0,190,1,Right,,0,0,0,0,0,0,OA24-88,163.406,,2015,,,Regular,163.406_241615
3/17/2024 4:00,BJ,BJ-39,241616,No,F,J,0,165,3,Right,,,,,,,,OA24-22,162.395,,2016,,,Regular,162.395_241616
3/17/2024 4:00,BJ,BJ-39,241617,No,M,J,0,180,2,Right,,,,,,,,NA,,,2017,,,,_241617
3/17/2024 4:00,BJ,BJ-18,241618,No,M,A,0,180,2,Right,,,,,,,,OA24-16,162.281,,2018,,,Regular,162.281_241618
3/19/2024 4:00,BJ,BJ-25,241620,No,F,J,0,180,1,Right,,,,,,,,OA24-142,163.97,,2019,113,28.2,Regular,163.970_241620
3/19/2024 4:00,BJ,BJ-25,241619,No,F,J,0,205,1,Right,,,,,,,,OA24-54,162.907,,2020,107,29.06,Regular,162.907_241619
3/19/2024 4:00,BJ,BJ-25,241621,No,M,J,0,150,1,Right,,,,,,,,OA24-165,165.126,,2021,108,32.34,Regular,165.126_241621
3/19/2024 4:00,BJ,BJ-25,241622,No,M,J,0,190,1,Right,,,,,,,,OA24-24,162.488,,2022,112,29.08,Regular,162.488_241622
3/19/2024 4:00,BJ,BJ-25,241623,No,M,J,0,170,1,Right,,,,,,,,OA24-79,163.289,,2023,111,28.73,Regular,163.289_241623
3/19/2024 4:00,BJ,BJ-38,241624,No,F,J,0,170,1,Right,,,,,,,,HSL241353,164.334,,2024,106,33.32,Regular,164.334_241624
3/19/2024 4:00,BJ,BJ-38,241625,No,M,J,0,175,1,Right,,,,,,,,OA24-187,165.366,,2025,111,29.87,Regular,165.366_241625
3/19/2024 4:00,BJ,BJ-38,241626,No,M,J,0,170,1,Right,,,,,,,,OA24-67,163.118,,2026,,,Regular,163.118_241626
3/17/2024 4:00,FC,FC-37,241001,No,M,J,0,174,1,Right,,,,,,,,OA22-15,164.044,,2027,107,31.93,Regular,164.044_241001
3/17/2024 4:00,FC,FC-40,235192,No,M,J,0,171,1,Right,235192,,,,,,,HSL206033,167.535,,2028,110,31.89,Regular,167.535_235192
3/17/2024 4:00,FC,FC-40,241002,No,F,J,0,189,2,Right,,,,,,,,O21-33,164.307,,2029,113,32.24,Regular,164.307_241002
3/17/2024 4:00,FC,FC-40,241003,No,F,J,0,169,1,Right,,,,,,,,O22-83,163.155,,2030,114,31.48,Regular,163.155_241003
3/17/2024 4:00,FC,FC-40,241004,No,M,J,0,178,1,Right,,,,,,,,NA,,,2031,115,31.28,,_241004
3/17/2024 4:00,FC,FC-40,241005,No,M,J,0,160,1,Right,,,,,,,,OA24-115,163.739,,2032,104,29.89,Regular,163.739_241005
3/17/2024 4:00,FC,FC-40,241006,No,F,J,0,182,1,Right,,,,,,,,O21-87,165.674,,2033,110,31.01,Regular,165.674_241006
3/17/2024 4:00,FC,FC-40,241007,No,M,J,0,187,1,Right,,,,,,,,NA,,,2034,111,32.44,,_241007
3/17/2024 4:00,FC,FC-40,241008,No,F,J,0,190,1,Right,,,,,,,,022-203,164.665,,2035,112,31.43,Regular,164.665_241008
3/17/2024 4:00,FC,FC-26,241009,No,F,J,0,182,1,Right,,,,,,,,OA21-52,162.742,,2036,110,30.13,Regular,162.742_241009
3/17/2024 4:00,FC,FC-26,241010,No,M,J,0,176,2,Right,,,,,,,,O22-200,164.638,,2037,113,32.89,Regular,164.638_241010
3/17/2024 4:00,FC,FC-26,241011,No,F,J,0,184,1,Right,,,,,,,,O22-150,163.828,,2038,114,32.16,Regular,163.828_241011
3/17/2024 4:00,FC,FC-26,241012,No,M,J,0,159,1,Right,,,,,,,,NA,,,2039,111,32.71,,_241012
3/17/0204 5:00:00 AM,FC,FC-26,241013,No,F,J,0,180,1,Right,,,,,,,,O22-153,164.026,,2040,108,32.31,Regular,164.026_241013
3/17/2024 4:00,FC,FC-26,241014,No,F,J,0,186,3,Right,,,,,,,,NA,,,2041,112,30.99,,_241014
3/17/2024 4:00,FC,FC-26,241015,No,M,J,0,181,2,Right,,,,,,,,NA,,,2042,111,32.2,,_241015
3/17/2024 4:00,FC,FC-26,241016,No,F,J,0,166,1,Right,,,,,,,,TTA20-267,163.012,,2043,108,29.82,Regular,163.012_241016
3/17/2024 4:00,FC,FC-26,241017,No,F,J,0,180,1,Right,,,,,,,,NA,,,2044,112,31.08,,_241017
3/17/2024 4:00,FC,FC-26,241018,No,M,J,0,177,2,Right,,,,,,,,NA,,,2045,111,31.78,,_241018
3/17/2024 4:00,FC,FC-26,241019,No,F,J,0,175,1,Right,,,,,,,,NA,,,2046,110,31.87,,_241019
3/17/2024 4:00,FC,FC-26,241020,No,M,J,0,181,1,Right,,,,,,,,NA,,,2047,110,32.13,,_241020
3/17/2024 4:00,FC,FC-12,241021,No,F,A,0,180,1,Right,,,,,,,,O22-120,163.595,,2048,112,30.68,Regular,163.595_241021
3/17/2024 4:00,FC,FC-12,241022,No,F,J,0,170,2,Right,,,,,,,,O22-92,163.271,,2049,110,31.31,Regular,163.271_241022
3/17/2024 4:00,FC,FC-12,241023,No,M,J,0,184,2,Right,,,,,,,,O21-70,165.336,,2050,114,32.19,Regular,165.336_241023
3/17/2024 4:00,FC,FC-12,241024,No,F,J,0,182,3,Right,,,,,,,,NA,,,2051,114,31.67,,_241024
3/19/2024 4:00,BJ,BJ-6,241627,No,M,J,0,165,3,Right,,,,,,,,NA,,,2052,106,31.03,,_241627
3/19/2024 4:00,BJ,BJ-6,241628,No,M,J,0,160,3,Right,,,,,,,,NA,,,2053,114,31.61,,_241628
3/19/2024 4:00,BJ,BJ-6,241629,No,M,J,0,160,3,Right,,,,,,,,TTA20-297,163.399,,2054,108,29.33,Regular,163.399_241629
3/20/2024 4:00,BJ,BJ-41,241630,No,F,J,0,190,1,Right,,,,,,,,OA24-144,164.02,,2055,112,30.86,Regular,164.020_241630
3/20/2024 4:00,BJ,BJ-41,230720,No,M,J,0,190,1,Right,,,,,,,,OA24-181,165.312,,2056,110,32.85,Regular,165.312_230720
3/20/2024 4:00,BJ,BJ-41,241631,No,F,J,0,166,2,Right,,,,,,,,OA24-73,163.225,,2057,113,31.44,Regular,163.225_241631
3/20/2024 4:00,BJ,BJ-41,241632,No,F,J,0,174,2,Right,,,,,,,,OA24-84,163.346,,2058,112,30.01,Regular,163.346_241632
3/20/2024 4:00,BJ,BJ-28,241633,No,M,J,0,175,1,Right,,,,,,,,OA24-176,165.25,,2059,116,31.58,Regular,165.250_241633
3/20/2024 4:00,BJ,BJ-28,241634,No,F,J,0,172,1,Right,,,,,,,,OA24-136,163.928,,2060,117,30.39,Regular,163.928_241634
3/20/2024 4:00,BJ,BJ-38,241635,No,F,J,0,170,2,Right,,,,,,,,OA24-146,164.116,,2061,106,31.19,Regular,164.116_241635
3/20/2024 4:00,BJ,BJ-38,241636,No,M,J,0,163,1,Right,,,,,,,,OA24-153,164.557,,2062,110,32.88,Regular,164.557_241636
3/20/2024 4:00,BJ,BJ-38,241637,No,M,J,0,176,1,Right,,,,,,,,NA,,,2063,112,32,,_241637
3/20/2024 4:00,BJ,BJ-38,241638,No,F,A,0,171,1,Right,,,,,,,,OA24-46,162.77,,2064,116,31.38,Regular,162.770_241638
3/20/2024 4:00,BJ,BJ-38,241639,No,M,J,0,182,1,Right,,,,,,,,NA,,,2065,110,31.49,,_241639
3/20/2024 4:00,BJ,BJ-38,241640,No,F,J,0,185,1,Right,,,,,,,,OA21-134,163.795,,2066,110,30.8,Regular,163.795_241640
3/21/2024 4:00,BJ,BJ-41,241641,No,M,J,0,164,1,Right,,,,,,,,NA,,,2067,112,32.22,,_241641
3/21/2024 4:00,BJ,BJ-41,241642,No,M,A,0,180,1,Right,,,,,,,,NA,,,2068,114,33.39,,_241642
3/21/2024 4:00,BJ,BJ-41,241643,No,M,A,0,192,1,Right,,,,,,,,NA,,,2069,112,31.39,,_241643
3/21/2024 4:00,BJ,BJ-41,241644,No,F,A,0,194,2,Right,,,,,,,,OA24-134,163.907,,2070,113,32.25,Regular,163.907_241644
3/21/2024 4:00,BJ,BJ-41,241645,No,M,A,0,204,3,Right,,,,,,,,NA,,,2071,111,30.21,,_241645
3/21/2024 4:00,BJ,BJ-41,241646,No,M,J,0,161,1,Right,,,,,,,,NA,,,2072,113,30.5,,_241646
3/21/2024 4:00,BJ,BJ-41,241647,No,M,J,0,160,1,Right,,,,,,,,NA,,,2073,110,28.67,,_241647
3/21/2024 4:00,BJ,BJ-41,241648,No,F,J,0,202,2,Right,,,,,,,,NA,,,2074,110,31.85,,_241648
3/21/2024 4:00,BJ,BJ-28,214781,No,F,A,0,166,1,Right,,,,,,,,OA24-12,162.218,,2075,113,31.92,Regular,162.218_214781
3/21/2024 4:00,BJ,BJ-28,241649,No,M,A,0,184,1,Right,,,,,,,,NA,,,2076,111,32.7,,_241649
3/21/2024 4:00,BJ,BJ-28,241650,No,F,J,0,158,1,Right,,,,,,,,OA24-49,162.845,,2077,107,31.01,Regular,162.845_241650
3/21/2024 4:00,BJ,BJ-28,241651,No,F,J,0,164,1,Right,,,,,,,,OA24-44,162.757,,2078,112,33.1,Regular,162.757_241651
3/21/2024 4:00,BJ,BJ-28,241652,No,F,J,0,167,1,Right,,,,,,,,OA24-37,162.649,,2079,110,28.44,Regular,162.649_241652
3/21/2024 4:00,BJ,BJ-28,241653,No,M,J,0,170,1,Right,,,,,,,,NA,,,2080,113,30.62,,_241653
3/21/2024 4:00,BJ,BJ-28,241654,No,M,J,0,168,1,Right,,,,,,,,NA,,,2081,110,32.33,,_241654
3/21/2024 4:00,BJ,BJ-28,241655,No,M,J,0,164,1,Left,,,,,,,,NA,,Banded on left leg due to broken and healed right,2082,111,33.21,,_241655
3/21/2024 4:00,BJ,BJ-28,241656,No,M,J,0,184,1,Right,,,,,,,,NA,,,2083,110,33.7,,_241656
3/21/2024 4:00,BJ,BJ-28,241657,No,M,J,0,192,1,Right,,,,,,,,NA,,,2084,115,31.56,,_241657
3/21/2024 4:00,BJ,BJ-28,241658,No,M,J,0,171,1,Right,,,,,,,,NA,,,2085,114,32.32,,_241658
3/21/2024 4:00,BJ,BJ-28,241659,No,M,J,0,178,1,Right,,,,,,,,NA,,,2086,111,31.13,,_241659
3/21/2024 4:00,BJ,BJ-28,241660,No,F,J,0,156,1,Right,,,,,,,,NA,,,2087,112,29.44,,_241660
3/21/2024 4:00,BJ,BJ-28,241661,No,M,J,0,150,3,Right,,,,,,,,NA,,,2088,110,31.19,,_241661
3/21/2024 4:00,BJ,BJ-28,241662,No,F,A,0,185,1,Right,,,,,,,,OA24-169,165.02,,2089,109,27.47,Regular,165.020_241662
3/17/2024 4:00,CC,CC-22,241202,No,M,J,0,180,1,Right,,,,,,,,OA24-51,162.893,,2090,,,Regular,162.893_241202
3/17/2024 4:00,CC,CC-22,241203,No,F,J,0,170,1,Right,,,,,,,,OA24-39,162.708,,2091,,,Regular,162.708_241203
3/17/2024 4:00,CC,CC-22,241204,No,F,J,0,180,1,Right,,,,,,,,OA24-28,162.558,,2092,,,Regular,162.558_241204
3/17/2024 4:00,CC,CC-22,220603,No,M,A,0,180,1,Right,,,,,,,,OA24-71,163.173,,2093,,,Regular,163.173_220603
3/17/2024 4:00,CC,CC-22,241205,No,F,J,0,160,1,Right,,,,,,,,OA24-5,162.165,,2094,,,Regular,162.165_241205
3/17/2024 4:00,CC,CC-22,241206,No,M,J,0,170,1,Right,,,,,,,,NA,,,2095,,,,_241206
3/17/2024 4:00,CC,CC-32,241207,No,M,A,0,170,1,Right,,,,,,,,OA24-32,162.587,,2096,,,Regular,162.587_241207
3/18/2024 4:00,CC,CC-11,241208,No,M,J,0,180,1,Right,,,,,,,,OA24-156,164.899,,2097,108,31.44,Regular,164.899_241208
3/18/2024 4:00,CC,CC-11,241209,No,M,A,0,160,1,Right,,,,,,,,OA24-168,165.152,,2098,110,29.59,Regular,165.152_241209
3/18/2024 4:00,CC,CC-11,231337,No,F,J,0,190,1,Right,,,,,,,,OA24-63,163.074,,2099,112,29.99,Regular,163.074_231337
3/18/2024 4:00,CC,CC-11,241210,No,F,A,0,,1,Right,,,,,,,,NA,,slipped hand,2100,108,26.21,,_241210
3/18/2024 4:00,CC,CC-11,231338,No,M,A,0,,1,Right,,,,,,,,NA,,slipped hand,2101,109,,,_231338
3/18/2024 4:00,CC,CC-22,241211,No,F,J,0,180,1,Right,,,,,,,,OA24-158,165.007,,2102,107,30.98,Regular,165.007_241211
3/18/2024 4:00,CC,CC-32,241212,No,F,A,0,175,1,Right,,,,,,,,OA24-140,163.957,,2103,,,Regular,163.957_241212
3/18/2024 4:00,CC,CC-32,241213,No,M,J,0,190,1,Right,,,,,,,,OA24-104,163.608,,2104,115,,Regular,163.608_241213
3/18/2024 4:00,CC,CC-32,231213,No,F,A,0,185,1,Right,,,,,,,,OA24-184,165.331,,2105,110,,Regular,165.331_231213
3/18/2024 4:00,CC,CC-32,241214,No,F,J,0,180,1,Right,,,,,,,,OA24-77,163.28,,2106,107,,Regular,163.280_241214
3/19/2024 4:00,CC,CC-11,241215,No,M,A,0,160,1,Right,,,,,,,,NA,,,2107,110,33.58,,_241215
3/19/2024 4:00,CC,CC-11,241216,No,M,J,0,170,1,Right,,,,,,,,NA,,,2108,105,30.22,,_241216
3/19/2024 4:00,CC,CC-11,241217,No,M,J,0,165,1,Right,,,,,,,,NA,,,2109,105,30.64,,_241217
3/19/2024 4:00,CC,CC-11,231336,No,F,J,0,155,2,Right,,,,,,,,OA24-137,163.932,,2110,107,31.3,Regular,163.932_231336
3/19/2024 4:00,CC,CC-11,231338,No,M,J,0,195,1,Right,,,,,,,,OA24-64,163.095,,2111,,,Regular,163.095_231338
3/19/2024 4:00,CC,CC-28,241218,No,M,J,0,175,1,Right,,,,,,,,OA24-139,163.954,,2112,108,30.98,Regular,163.954_241218
3/19/2024 4:00,CC,CC-28,241219,No,M,J,0,165,1,Right,,,,,,,,OA24-18,164.357,,2113,110,29.94,Regular,164.357_241219
3/20/2024 4:00,CC,CC-5,241220,No,M,J,0,150,5,Right,,,,,,,,NA,,"Missing secondaries, bloody but unbroken wing, bloody rump",2114,113,32.36,,_241220
3/20/2024 4:00,CC,CC-5,241221,No,M,J,0,165,2,Right,,,,,,,,NA,,"minor injuries to body, missing some remiges",2115,110,31.33,,_241221
3/20/2024 4:00,CC,CC-15,241222,No,F,J,0,160,1,Right,,,,,,,,OA24-87,163.382,,2116,109,31,Regular,163.382_241222
3/20/2024 4:00,CC,CC-26,241223,No,M,J,0,180,1,Right,,,,,,,,OA24-172,165.182,,2117,114,30.36,Regular,165.182_241223
3/20/2024 4:00,CC,CC-26,241224,No,F,J,0,185,1,Right,,,,,,,,OA24-36,162.646,slipped after preening,2118,,,Regular,162.646_241224
3/20/2024 4:00,CC,CC-26,241225,No,M,J,0,170,2,Right,,,,,,,,OA24-91,163.445,,2119,110,,Regular,163.445_241225
3/20/2024 4:00,CC,CC-26,241226,No,M,J,0,195,1,Right,,,,,,,,OA24-56,162.966,,2120,109,29.15,Regular,162.966_241226
3/20/2024 4:00,CC,CC-26,241227,No,M,J,0,165,1,Right,,,,,,,,NA,,,2121,117,29.89,,_241227
3/20/2024 4:00,CC,CC-26,241228,No,M,J,0,170,1,Right,,,,,,,,NA,,,2122,109,30.55,,_241228
3/20/2024 4:00,CC,CC-26,241229,No,F,J,0,165,1,Right,,,,,,,,OA24-42,162.745,,2123,,,Regular,162.745_241229
3/20/2024 4:00,CC,CC-26,241230,No,M,J,0,170,1,Right,,,,,,,,NA,,,2124,110,28.06,,_241230
3/20/2024 4:00,CC,CC-26,241231,No,M,J,0,180,1,Right,,,,,,,,NA,,,2125,109,28.08,,_241231
3/20/2024 4:00,CC,CC-26,241232,No,F,J,0,190,2,Right,,,,,,,,NA,,,2126,105,30.47,,_241232
3/20/2024 4:00,CC,CC-26,241233,No,F,J,0,,2,Right,,,,,,,,NA,,slipped out of bag,2127,110,30.57,,_241233
3/20/2024 4:00,CC,CC-34,241234,No,F,A,0,160,2,Right,,,,,,,,OA24-186,165.358,,2128,,,Regular,165.358_241234
3/20/2024 4:00,CC,CC-34,231322,No,F,J,0,180,3,Right,,,,,,,,NA,,,2129,114,30.22,,_231322
3/20/2024 4:00,CC,CC-34,241235,No,M,J,0,180,1,Right,,,,,,,,OA24-72,163.199,,2130,110,30.01,Regular,163.199_241235
3/20/2024 4:00,CC,CC-34,241236,No,M,J,0,170,1,Right,,,,,,,,OA21-48,162.685,,2131,109,30.74,Regular,162.685_241236
3/20/2024 4:00,CC,CC-34,241237,No,M,J,0,170,1,Right,,,,,,,,NA,,,2132,110,29.34,,_241237
3/20/2024 4:00,CC,CC-34,235080,No,F,J,0,180,1,Right,235080,,,,,,,OA24-151,164.359,,2133,109,28.27,Regular,164.359_235080
3/20/2024 4:00,CC,CC-34,241238,No,F,A,0,165,2,Right,,,,,,,,OA24-147,164.121,,2134,112,28.93,Regular,164.121_241238
3/20/2024 4:00,CC,CC-34,241239,No,F,J,0,195,1,Right,,,,,,,,NA,,,2135,114,32.42,,_241239
3/20/2024 4:00,CC,CC-34,241240,No,M,J,0,165,2,Right,,,,,,,,NA,,,2136,113,29.53,,_241240
3/20/2024 4:00,CC,CC-33,241241,No,M,A,0,175,1,Right,,,,,,,,NA,,,2137,110,30.75,,_241241
3/20/2024 4:00,CC,CC-33,231201,No,F,A,0,195,2,Right,,,,,,,,OA24-124,163.832,,2138,116,31.38,Regular,163.832_231201
3/20/2024 4:00,CC,CC-33,241242,No,M,A,0,150,1,Right,,,,,,,,NA,,,2139,107,29.13,,_241242
3/20/2024 4:00,CC,CC-33,241243,No,M,A,0,200,1,Right,,,,,,,,NA,,,2140,116,30.43,,_241243
3/20/2024 4:00,CC,CC-28,241244,No,F,J,0,190,1,Right,,,,,,,,OA24-131,163.892,,2141,113,30.22,Regular,163.892_241244
3/20/2024 4:00,CC,CC-28,241245,No,M,J,0,170,1,Right,,,,,,,,NA,,,2142,109,30.05,,_241245
3/20/2024 4:00,CC,CC-28,241246,No,F,J,0,205,1,Right,,,,,,,,OA24-118,163.758,,2143,113,31.57,Regular,163.758_241246
3/20/2024 4:00,CC,CC-20,241247,No,M,J,0,170,1,Right,,,,,,,,NA,,,2144,105,28.1,,_241247
3/20/2024 4:00,CC,CC-20,241248,No,F,J,0,189,2,Right,,,,,,,,OA24-45,162.767,,2145,112,30.06,Regular,162.767_241248
3/21/2024 4:00,CC,CC-15,241249,No,F,J,0,170,1,Right,,,,,,,,OA21-170,164.208,,2146,111,26.7,Regular,164.208_241249
3/21/2024 4:00,CC,CC-15,241250,No,M,J,0,190,1,Right,,,,,,,,NA,,,2147,109,29.34,,_241250
3/21/2024 4:00,CC,CC-15,241251,No,M,J,0,175,2,Right,,,,,,,,NA,,,2148,110,29.74,,_241251
